LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
9305-4,"Mononuclear cells/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Mononuclear cells/100 leukocytes in Body fluid by Manual count",%,1.0i,false,"Mononuclear cells/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
12236-6,"Mononuclear cells/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Mononuclear cells/100 leukocytes in Cerebral spinal fluid by Manual count",%,1.0j-a,false,"Mononuclear cells/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
70037-7,"Mononuclear cells/100 leukocytes",NFr,Pt,"Pericard fld",Qn,"Automated count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Mononuclear cells/100 leukocytes in Pericardial fluid by Automated count",%,2.40,false,"Mononuclear cells/100 leukocytes:NFr:Pt:Pericard fld:Qn:Automated count"
70038-5,"Mononuclear cells/100 leukocytes",NFr,Pt,"Periton fld",Qn,"Automated count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Mononuclear cells/100 leukocytes in Peritoneal fluid by Automated count",%,2.40,false,"Mononuclear cells/100 leukocytes:NFr:Pt:Periton fld:Qn:Automated count"
70066-6,"Mononuclear cells/100 leukocytes",NFr,Pt,"Plr fld",Qn,"Automated count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Mononuclear cells/100 leukocytes in Pleural fluid by Automated count",%,2.40,false,"Mononuclear cells/100 leukocytes:NFr:Pt:Plr fld:Qn:Automated count"
66148-8,"Mononuclear cells/100 leukocytes",NFr,Pt,"Plr fld^Fetus",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Mononuclear cells/100 leukocytes in Pleural fluid from Fetus by Manual count",%,2.38,false,"Mononuclear cells/100 leukocytes:NFr:Pt:Plr fld^Fetus:Qn:Manual count"
71629-0,"Mononuclear cells/leukocytes",NFr.DF,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Mononuclear cells/Leukocytes [Pure number fraction] in Peritoneal fluid by Manual count",,2.42,false,"Mononuclear cells/leukocytes:NFr.DF:Pt:Periton fld:Qn:Manual count"
55437-8,"Neoplastic cells/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.50,ACTIVE,1,Observation,,%,"Neoplastic cells/100 leukocytes in Cerebral spinal fluid by Manual count",%,2.27,false,"Neoplastic cells/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
26510-8,"Neutrophils.band form/100 leukocytes",NFr,Pt,"Body fld",Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Band form neutrophils/100 leukocytes in Body fluid",%,2.00,false,"Neutrophils.band form/100 leukocytes:NFr:Pt:Body fld:Qn:"
26509-0,"Neutrophils.band form/100 leukocytes",NFr,Pt,CSF,Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Band form neutrophils/100 leukocytes in Cerebral spinal fluid",%,2.00,false,"Neutrophils.band form/100 leukocytes:NFr:Pt:CSF:Qn:"
99603-3,"Neutrophils.band form/100 leukocytes",NFr,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.72,ACTIVE,1,Observation,,%,"Band form neutrophils/100 leukocytes in Peritoneal fluid by Manual count",%,2.72,false,"Neutrophils.band form/100 leukocytes:NFr:Pt:Periton fld:Qn:Manual count"
99604-1,"Neutrophils.band form/100 leukocytes",NFr,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.72,ACTIVE,1,Observation,,%,"Band form neutrophils/100 leukocytes in Pleural fluid by Manual count",%,2.72,false,"Neutrophils.band form/100 leukocytes:NFr:Pt:Plr fld:Qn:Manual count"
33361-7,"Neutrophils.band form/100 leukocytes",NFr,Pt,"Synv fld",Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Band form neutrophils/100 leukocytes in Synovial fluid",%,2.09,false,"Neutrophils.band form/100 leukocytes:NFr:Pt:Synv fld:Qn:"
95226-7,"Neutrophils.segmented/100 leukocytes",NFr,Pt,"^Stem cell product",Qn,"Manual count",HEM/BC,2.68,ACTIVE,1,Observation,,%,"Segmented neutrophils/100 leukocytes in Stem cell product by Manual count",%,2.68,false,"Neutrophils.segmented/100 leukocytes:NFr:Pt:^Stem cell product:Qn:Manual count"
30453-5,"Neutrophils.segmented/100 leukocytes",NFr,Pt,"Body fld",Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Segmented neutrophils/100 leukocytes in Body fluid",%,2.04,false,"Neutrophils.segmented/100 leukocytes:NFr:Pt:Body fld:Qn:"
26506-6,"Neutrophils.segmented/100 leukocytes",NFr,Pt,CSF,Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Segmented neutrophils/100 leukocytes in Cerebral spinal fluid",%,2.00,false,"Neutrophils.segmented/100 leukocytes:NFr:Pt:CSF:Qn:"
33386-4,"Neutrophils.segmented/100 leukocytes",NFr,Pt,"Synv fld",Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Segmented neutrophils/100 leukocytes in Synovial fluid",%,2.09,false,"Neutrophils.segmented/100 leukocytes:NFr:Pt:Synv fld:Qn:"
12238-2,"Neutrophils/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Neutrophils/100 leukocytes in Body fluid by Manual count",%,1.0j-a,false,"Neutrophils/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
13352-0,"Neutrophils/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.36,DEPRECATED,1,Observation,,%,"Deprecated Neutrophils/100 leukocytes in Body fluid by Manual count",%,1.0j-a,false,"Neutrophils/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
13516-0,"Neutrophils/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Neutrophils/100 leukocytes in Cerebral spinal fluid by Manual count",%,1.0k,false,"Neutrophils/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
14039-2,"Neutrophils/100 leukocytes",NFr,Pt,CSF,Qn,Microscopy,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Neutrophils/100 leukocytes in Cerebral spinal fluid by Microscopy",%,1.0k,false,"Neutrophils/100 leukocytes:NFr:Pt:CSF:Qn:Microscopy"
40536-5,"Neutrophils/100 leukocytes",NFr,Pt,"Dial fld prt",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Neutrophils/100 leukocytes in Peritoneal dialysis fluid by Manual count",%,2.15,false,"Neutrophils/100 leukocytes:NFr:Pt:Dial fld prt:Qn:Manual count"
40491-3,"Neutrophils/100 leukocytes",NFr,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Neutrophils/100 leukocytes in Synovial fluid by Manual count",%,2.15,false,"Neutrophils/100 leukocytes:NFr:Pt:Synv fld:Qn:Manual count"
71658-9,Neutrophils/leukocytes,NFr.DF,Pt,CSF,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Neutrophils/Leukocytes [Pure number fraction] in Cerebral spinal fluid by Manual count",,2.42,false,"Neutrophils/leukocytes:NFr.DF:Pt:CSF:Qn:Manual count"
71625-8,Neutrophils/leukocytes,NFr.DF,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Neutrophils/Leukocytes [Pure number fraction] in Synovial fluid by Manual count",,2.42,false,"Neutrophils/leukocytes:NFr.DF:Pt:Synv fld:Qn:Manual count"
13526-9,"Nonhematic cells/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Nonhematic cells/100 leukocytes in Body fluid by Manual count",%,1.0k,false,"Nonhematic cells/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
13525-1,"Nonhematic cells/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Nonhematic cells/100 leukocytes in Cerebral spinal fluid by Manual count",%,1.0k,false,"Nonhematic cells/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
75353-3,"Other cells/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Other cells/100 leukocytes in Body fluid by Manual count",%,2.50,false,"Other cells/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
75374-9,"Other cells/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Other cells/100 leukocytes in Cerebral spinal fluid by Manual count",%,2.50,false,"Other cells/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
75355-8,"Other cells/100 leukocytes",NFr,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.50,ACTIVE,1,Observation,,%,"Other cells/100 leukocytes in Synovial fluid by Manual count",%,2.50,false,"Other cells/100 leukocytes:NFr:Pt:Synv fld:Qn:Manual count"
51386-1,"Plasma cells/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Plasma cells/100 leukocytes in Body fluid by Manual count",%,2.22,false,"Plasma cells/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
51385-3,"Plasma cells/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Plasma cells/100 leukocytes in Cerebral spinal fluid by Manual count",%,2.22,false,"Plasma cells/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
40541-5,"Plasma cells/100 leukocytes",NFr,Pt,CSF,Qn,Microscopy,HEM/BC,2.70,ACTIVE,1,Observation,,%,"Plasma cells/100 leukocytes in Cerebral spinal fluid by Microscopy",%,2.15,false,"Plasma cells/100 leukocytes:NFr:Pt:CSF:Qn:Microscopy"
40526-6,"Plasma cells/100 leukocytes",NFr,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Plasma cells/100 leukocytes in Pericardial fluid by Manual count",%,2.15,false,"Plasma cells/100 leukocytes:NFr:Pt:Pericard fld:Qn:Manual count"
40518-3,"Plasma cells/100 leukocytes",NFr,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Plasma cells/100 leukocytes in Peritoneal fluid by Manual count",%,2.15,false,"Plasma cells/100 leukocytes:NFr:Pt:Periton fld:Qn:Manual count"
100708-7,"Plasma cells/100 leukocytes",NFr,Pt,"Synv fld",Qn,,HEM/BC,2.73,ACTIVE,1,Both,,%,"Plasma cells/100 leukocytes in Synovial fluid",%,2.73,false,"Plasma cells/100 leukocytes:NFr:Pt:Synv fld:Qn:"
71652-2,"Plasma cells/leukocytes",NFr.DF,Pt,CSF,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Plasma cells/Leukocytes [Pure number fraction] in Cerebral spinal fluid by Manual count",,2.42,false,"Plasma cells/leukocytes:NFr.DF:Pt:CSF:Qn:Manual count"
9306-2,"Polymorphonuclear cells/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Polymorphonuclear cells/100 leukocytes in Body fluid by Manual count",%,1.0i,false,"Polymorphonuclear cells/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
12244-0,"Polymorphonuclear cells/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Polymorphonuclear cells/100 leukocytes in Cerebral spinal fluid by Manual count",%,1.0j-a,false,"Polymorphonuclear cells/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
70036-9,"Polymorphonuclear cells/100 leukocytes",NFr,Pt,"Pericard fld",Qn,"Automated count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Polymorphonuclear cells/100 leukocytes in Pericardial fluid by Automated count",%,2.40,false,"Polymorphonuclear cells/100 leukocytes:NFr:Pt:Pericard fld:Qn:Automated count"
49966-5,"Polymorphonuclear cells/100 leukocytes",NFr,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Both,,%,"Polymorphonuclear cells/100 leukocytes in Pericardial fluid by Manual count",%,2.22,false,"Polymorphonuclear cells/100 leukocytes:NFr:Pt:Pericard fld:Qn:Manual count"
70039-3,"Polymorphonuclear cells/100 leukocytes",NFr,Pt,"Periton fld",Qn,"Automated count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Polymorphonuclear cells/100 leukocytes in Peritoneal fluid by Automated count",%,2.40,false,"Polymorphonuclear cells/100 leukocytes:NFr:Pt:Periton fld:Qn:Automated count"
14375-0,"Polymorphonuclear cells/100 leukocytes",NFr,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Polymorphonuclear cells/100 leukocytes in Peritoneal fluid by Manual count",%,1.0k,false,"Polymorphonuclear cells/100 leukocytes:NFr:Pt:Periton fld:Qn:Manual count"
70067-4,"Polymorphonuclear cells/100 leukocytes",NFr,Pt,"Plr fld",Qn,"Automated count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Polymorphonuclear cells/100 leukocytes in Pleural fluid by Automated count",%,2.40,false,"Polymorphonuclear cells/100 leukocytes:NFr:Pt:Plr fld:Qn:Automated count"
14377-6,"Polymorphonuclear cells/100 leukocytes",NFr,Pt,Semen,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Polymorphonuclear cells/100 leukocytes in Semen by Manual count",%,1.0k,false,"Polymorphonuclear cells/100 leukocytes:NFr:Pt:Semen:Qn:Manual count"
26522-3,"Polymorphonuclear cells/100 leukocytes",NFr,Pt,"Synv fld",Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Polymorphonuclear cells/100 leukocytes in Synovial fluid",%,2.00,false,"Polymorphonuclear cells/100 leukocytes:NFr:Pt:Synv fld:Qn:"
71627-4,"Polymorphonuclear cells/leukocytes",NFr.DF,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Polymorphonuclear cells/Leukocytes [Pure number fraction] in Peritoneal fluid by Manual count",,2.42,false,"Polymorphonuclear cells/leukocytes:NFr.DF:Pt:Periton fld:Qn:Manual count"
40660-3,"Promyelocytes/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Promyelocytes/100 leukocytes in Body fluid by Manual count",%,2.15,false,"Promyelocytes/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
11123-7,"Promyelocytes/100 leukocytes",NFr,Pt,"Bone mar",Qn,Microscopy,HEM/BC,2.70,DEPRECATED,1,Observation,,%,"Deprecated Promyelocytes/100 cells in Bone marrow by Microscopy",%,1.0j-a,false,"Promyelocytes/100 leukocytes:NFr:Pt:Bone mar:Qn:Microscopy"
30371-9,"Promyelocytes/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Promyelocytes/100 leukocytes in Cerebral spinal fluid by Manual count",%,2.04,false,"Promyelocytes/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
71642-3,Promyelocytes/leukocytes,NFr.DF,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Promyelocytes/Leukocytes [Pure number fraction] in Body fluid by Manual count",,2.42,false,"Promyelocytes/leukocytes:NFr.DF:Pt:Body fld:Qn:Manual count"
71653-0,Promyelocytes/leukocytes,NFr.DF,Pt,CSF,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Promyelocytes/Leukocytes [Pure number fraction] in Cerebral spinal fluid by Manual count",,2.42,false,"Promyelocytes/leukocytes:NFr.DF:Pt:CSF:Qn:Manual count"
40670-2,"Smudge cells/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Smudge cells/100 leukocytes in Body fluid by Manual count",%,2.15,false,"Smudge cells/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
13528-5,"Unidentified cells/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Unidentified cells/100 leukocytes in Body fluid by Manual count",%,1.0k,false,"Unidentified cells/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
13527-7,"Unidentified cells/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Unidentified cells/100 leukocytes in Cerebral spinal fluid by Manual count",%,1.0k,false,"Unidentified cells/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
74236-1,"Unidentified cells/100 leukocytes",NFr,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.50,ACTIVE,1,Observation,,%,"Unidentified cells/100 leukocytes in Pericardial fluid by Manual count",%,2.46,false,"Unidentified cells/100 leukocytes:NFr:Pt:Pericard fld:Qn:Manual count"
71637-3,"Unspecified cells/leukocytes",NFr.DF,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Unspecified cells/Leukocytes [Pure number fraction] in Body fluid by Manual count",,2.42,false,"Unspecified cells/leukocytes:NFr.DF:Pt:Body fld:Qn:Manual count"
34984-5,"Unidentified cells/100 leukocytes",NFr,Pt,"Synv fld",Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Unidentified cells/100 leukocytes in Synovial fluid",%,2.11,false,"Unidentified cells/100 leukocytes:NFr:Pt:Synv fld:Qn:"
13355-3,"Unspecified cells/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Unspecified cells/100 leukocytes in Body fluid by Manual count",%,1.0j-a,false,"Unspecified cells/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
5412-2,B-B4,ACnc,Pt,WBC,Qn,,CELLMARK,2.69,DEPRECATED,1,,,,"Deprecated B-B4 in Blood",[arb'U]/mL,1.0,false,B-B4:ACnc:Pt:WBC:Qn:
5556-6,GPA,ACnc,Pt,WBC,Qn,,CELLMARK,2.69,DEPRECATED,1,,,,"Deprecated GPA in Blood",[arb'U]/mL,1.0,false,GPA:ACnc:Pt:WBC:Qn:
75196-6,"Leukocyte count or protein test was performed on CSF & test findings",Find,Pt,^Patient,Nom,CDC.CS,SURVEY.CDC,2.48,ACTIVE,4,Observation,,,"Leukocyte count or protein test was performed on CSF and test findings [CDC.CS]",,2.48,false,"Leukocyte count or protein test was performed on CSF & test findings:Find:Pt:^Patient:Nom:CDC.CS"
57845-0,Leukocytes,NCnc,Pt,"Body fld",Qn,"Automated count",HEM/BC,2.73,ACTIVE,1,Both,,10*9/L,"Leukocytes [#/volume] in Body fluid by Automated count",10*3/uL,2.29,false,"Leukocytes:NCnc:Pt:Body fld:Qn:Automated count"
805-2,Leukocytes,NCnc,Pt,CSF,Qn,"Automated count",HEM/BC,2.73,ACTIVE,1,Observation,,10*3/uL,"Leukocytes [#/volume] in Cerebral spinal fluid by Automated count",10*3/uL,1.0,false,"Leukocytes:NCnc:Pt:CSF:Qn:Automated count"
62251-4,Leukocytes,NCnc,Pt,"Plr fld^Fetus",Qn,"Automated count",HEM/BC,2.70,ACTIVE,1,Observation,,10*6/L,"Leukocytes [#/volume] in Pleural fluid from Fetus by Automated count",/uL,2.34,false,"Leukocytes:NCnc:Pt:Plr fld^Fetus:Qn:Automated count"
813-6,Leukocytes,NCnc,Pt,"Synv fld",Qn,"Automated count",HEM/BC,2.73,ACTIVE,1,Observation,,10*3/uL,"Leukocytes [#/volume] in Synovial fluid by Automated count",10*3/uL,1.0,false,"Leukocytes:NCnc:Pt:Synv fld:Qn:Automated count"
814-4,Leukocytes,NCnc,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,10*6/L,"Leukocytes [#/volume] in Synovial fluid by Manual count",/uL,1.0,false,"Leukocytes:NCnc:Pt:Synv fld:Qn:Manual count"
13351-2,"Leukocytes other",NCnc,Pt,CSF,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,10*3/uL,"Leukocytes other [#/volume] in Cerebral spinal fluid by Manual count",10*3/uL,1.0j-a,false,"Leukocytes other:NCnc:Pt:CSF:Qn:Manual count"
68431-6,"Leukocytes other",NCnc,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Both,,10*9/L,"Leukocytes other [#/volume] in Synovial fluid by Manual count",10*3/uL,2.38,false,"Leukocytes other:NCnc:Pt:Synv fld:Qn:Manual count"
33548-9,"Lymphocytes.abnormal/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.54,ACTIVE,1,Observation,,%,"Abnormal lymphocytes/100 leukocytes in Body fluid by Manual count",%,2.09,false,"Lymphocytes.abnormal/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
21372-8,"Lymphocytes.abnormal/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Abnormal lymphocytes/100 leukocytes in Cerebral spinal fluid by Manual count",%,1.0m,false,"Lymphocytes.abnormal/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
21373-6,"Lymphocytes.abnormal/100 leukocytes",NFr,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Abnormal lymphocytes/100 leukocytes in Synovial fluid by Manual count",%,1.0m,false,"Lymphocytes.abnormal/100 leukocytes:NFr:Pt:Synv fld:Qn:Manual count"
68406-8,"Lymphocytes.abnormal/100 leukocytes",NFr,Pt,"Vitr fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Both,,%,"Abnormal lymphocytes/100 leukocytes in Vitreous fluid by Manual count",%,2.38,false,"Lymphocytes.abnormal/100 leukocytes:NFr:Pt:Vitr fld:Qn:Manual count"
27906-7,"Lymphocytes.immature/100 leukocytes",NFr,Pt,"Amnio fld",Qn,,HEM/BC,2.70,ACTIVE,1,Observation,,%,"Immature lymphocytes/100 leukocytes in Amniotic fluid",%,2.00,false,"Lymphocytes.immature/100 leukocytes:NFr:Pt:Amnio fld:Qn:"
95219-2,"Lymphocytes.variant/100 leukocytes",NFr,Pt,"^Stem cell product",Qn,"Manual count",HEM/BC,2.68,ACTIVE,1,Observation,,%,"Variant lymphocytes/100 leukocytes in Stem cell product by Manual count",%,2.68,false,"Lymphocytes.variant/100 leukocytes:NFr:Pt:^Stem cell product:Qn:Manual count"
13518-6,"Lymphocytes.variant/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Variant lymphocytes/100 leukocytes in Body fluid by Manual count",%,1.0k,false,"Lymphocytes.variant/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
13517-8,"Lymphocytes.variant/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Variant lymphocytes/100 leukocytes in Cerebral spinal fluid by Manual count",%,1.0k,false,"Lymphocytes.variant/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
33371-6,"Lymphocytes.variant/100 leukocytes",NFr,Pt,"Synv fld",Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Variant lymphocytes/100 leukocytes in Synovial fluid",%,2.09,false,"Lymphocytes.variant/100 leukocytes:NFr:Pt:Synv fld:Qn:"
17227-0,"Lymphocytes/100 leukocytes",NFr,Pt,"Synv fld",Qn,"Automated count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Lymphocytes/100 leukocytes in Synovial fluid by Automated count",%,1.0l,false,"Lymphocytes/100 leukocytes:NFr:Pt:Synv fld:Qn:Automated count"
71624-1,Lymphocytes/leukocytes,NFr.DF,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Lymphocytes/Leukocytes [Pure number fraction] in Synovial fluid by Manual count",,2.42,false,"Lymphocytes/leukocytes:NFr.DF:Pt:Synv fld:Qn:Manual count"
57850-0,"Mesothelial cells/100 leukocytes",NFr,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.50,ACTIVE,1,Observation,,%,"Mesothelial cells/100 leukocytes in Synovial fluid by Manual count",%,2.36,false,"Mesothelial cells/100 leukocytes:NFr:Pt:Synv fld:Qn:Manual count"
21395-9,"Monocytes+Macrophages/100 leukocytes",NFr,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Monocytes+Macrophages/100 leukocytes in Synovial fluid by Manual count",%,1.0m,false,"Monocytes+Macrophages/100 leukocytes:NFr:Pt:Synv fld:Qn:Manual count"
71639-9,Monocytes+Macrophages/leukocytes,NFr.DF,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Monocytes+Macrophages/Leukocytes [Pure number fraction] in Body fluid by Manual count",,2.42,false,"Monocytes+Macrophages/leukocytes:NFr.DF:Pt:Body fld:Qn:Manual count"
66133-0,"Mononuclear cells.atypical/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Mononuclear cells atypical/100 leukocytes in Body fluid by Manual count",%,2.38,false,"Mononuclear cells.atypical/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
71697-7,"Mononuclear cells/100 leukocytes",NFr,Pt,"Body fld",Qn,"Automated count",HEM/BC,2.50,ACTIVE,1,Observation,,%,"Mononuclear cells/100 leukocytes in Body fluid by Automated count",%,2.40,false,"Mononuclear cells/100 leukocytes:NFr:Pt:Body fld:Qn:Automated count"
70042-7,"Mononuclear cells/100 leukocytes",NFr,Pt,"Synv fld",Qn,"Automated count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Mononuclear cells/100 leukocytes in Synovial fluid by Automated count",%,2.40,false,"Mononuclear cells/100 leukocytes:NFr:Pt:Synv fld:Qn:Automated count"
14382-6,"Mononuclear cells/100 leukocytes",NFr,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Mononuclear cells/100 leukocytes in Synovial fluid by Manual count",%,1.0k,false,"Mononuclear cells/100 leukocytes:NFr:Pt:Synv fld:Qn:Manual count"
71619-1,"Mononuclear cells/leukocytes",NFr.DF,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Mononuclear cells/Leukocytes [Pure number fraction] in Synovial fluid by Manual count",,2.42,false,"Mononuclear cells/leukocytes:NFr.DF:Pt:Synv fld:Qn:Manual count"
66132-2,"Mononuclear+Mesothelial cells/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Mononuclear+Mesothelial cells/100 leukocytes in Body fluid by Manual count",%,2.38,false,"Mononuclear+Mesothelial cells/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
